ALIAS,VERSO,CODPERCORSO,CODPRGARCOLINEA,XDA,YDA,XA,YA,FDA_ID,FDA_NOME,FDA_X,FDA_Y,FA_ID,FA_NAME,FA_X,FA_Y,CODARCOFERMATA,CODSEGMENTO
4L,Disc,658,91,754167.82,5040855.11,754167.09,5040848.67,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52287
4L,Disc,658,91,754167.09,5040848.67,754168.2,5040842.28,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52288
4L,Disc,658,91,754168.2,5040842.28,754171.07,5040836.47,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52289
4L,Disc,658,91,754171.07,5040836.47,754175.46,5040831.69,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52290
4L,Disc,658,91,754175.46,5040831.69,754181.02,5040828.35,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52291
4L,Disc,658,91,754181.02,5040828.35,754187.29,5040826.71,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52292
4L,Disc,658,91,754187.29,5040826.71,754190.74,5040826.82,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52293
4L,Disc,658,91,754190.74,5040826.82,754200.12,5040817.59,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52294
4L,Disc,658,91,754200.12,5040817.59,754304.64,5040725.68,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52295
4L,Disc,658,91,754304.64,5040725.68,754309.01,5040721.37,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52296
4L,Disc,658,91,754309.01,5040721.37,754308.75,5040720.03,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52297
4L,Disc,658,91,754308.75,5040720.03,754309.88,5040715.17,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52298
4L,Disc,658,91,754309.88,5040715.17,754312.89,5040711.2,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52299
4L,Disc,658,91,754312.89,5040711.2,754317.25,5040708.79,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52300
4L,Disc,658,91,754317.25,5040708.79,754319.93,5040708.56,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52301
4L,Disc,658,91,754319.93,5040708.56,754399.86,5040644.65,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52302
4L,Disc,658,91,754399.86,5040644.65,754457.47,5040597.82,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52303
4L,Disc,658,91,754457.47,5040597.82,754544.35,5040536.7,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52304
4L,Disc,658,91,754544.35,5040536.7,754594.9,5040506.7,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52305
4L,Disc,658,91,754594.9,5040506.7,754643.53,5040481.3,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52306
4L,Disc,658,91,754643.53,5040481.3,754673.6,5040465.93,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52307
4L,Disc,658,91,754673.6,5040465.93,754731.85,5040440.82,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52308
4L,Disc,658,91,754731.85,5040440.82,754754.07,5040426.35,380,Liberta' Fincantieri,754131.96,5040877.13,381,Liberta' Porto Marghera,754754.07,5040426.35,1188646,52309
4L,Disc,658,643,753275.51,5041885.15,753267.26,5041859.64,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52328
4L,Disc,658,643,753267.26,5041859.64,753255.7,5041806.39,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52329
4L,Disc,658,643,753255.7,5041806.39,753254.38,5041806,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52330
4L,Disc,658,643,753254.38,5041806,753252.21,5041804.14,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52331
4L,Disc,658,643,753252.21,5041804.14,753250.97,5041801.55,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52332
4L,Disc,658,643,753250.97,5041801.55,753250.9,5041798.68,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52333
4L,Disc,658,643,753250.9,5041798.68,753252,5041796.04,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52334
4L,Disc,658,643,753252,5041796.04,753253,5041795.09,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52335
4L,Disc,658,643,753253,5041795.09,753250.79,5041787.45,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52336
4L,Disc,658,643,753250.79,5041787.45,753195.39,5041607.69,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52337
4L,Disc,658,643,753195.39,5041607.69,753186.04,5041571.93,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52338
4L,Disc,658,643,753186.04,5041571.93,753170.98,5041525.03,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52339
4L,Disc,658,643,753170.98,5041525.03,753170.18,5041522.55,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52340
4L,Disc,658,643,753170.18,5041522.55,753144.23,5041445.06,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52341
4L,Disc,658,643,753144.23,5041445.06,753139.02,5041429.49,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52342
4L,Disc,658,643,753139.02,5041429.49,753125.38,5041381.42,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52343
4L,Disc,658,643,753125.38,5041381.42,753123.93,5041376.58,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52344
4L,Disc,658,643,753123.93,5041376.58,753121.16,5041367.79,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52345
4L,Disc,658,643,753121.16,5041367.79,753117.96,5041351.97,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52346
4L,Disc,658,643,753117.96,5041351.97,753117.62,5041346.83,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52347
4L,Disc,658,643,753117.62,5041346.83,753118.97,5041342.44,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52348
4L,Disc,658,643,753118.97,5041342.44,753122.21,5041335.89,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52349
4L,Disc,658,643,753122.21,5041335.89,753125.75,5041331.7,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52350
4L,Disc,658,643,753125.75,5041331.7,753129.25,5041328.17,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52351
4L,Disc,658,643,753129.25,5041328.17,753132.39,5041326.18,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52352
4L,Disc,658,643,753132.39,5041326.18,753146.3,5041318.95,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52353
4L,Disc,658,643,753146.3,5041318.95,753200.4,5041307.23,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52354
4L,Disc,658,643,753200.4,5041307.23,753210.06,5041304.39,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52355
4L,Disc,658,643,753210.06,5041304.39,753237.23,5041298.58,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52356
4L,Disc,658,643,753237.23,5041298.58,753248.24,5041297.25,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52357
4L,Disc,658,643,753248.24,5041297.25,753264.6,5041292.92,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52358
4L,Disc,658,643,753264.6,5041292.92,753290.18,5041286.15,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52359
4L,Disc,658,643,753290.18,5041286.15,753407.75,5041260.95,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52360
4L,Disc,658,643,753407.75,5041260.95,753423,5041257.68,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52361
4L,Disc,658,643,753423,5041257.68,753463.62,5041249.04,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52362
4L,Disc,658,643,753463.62,5041249.04,753475.75,5041246.46,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52363
4L,Disc,658,643,753475.75,5041246.46,753526.02,5041234.58,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52364
4L,Disc,658,643,753526.02,5041234.58,753561.2,5041226.32,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52365
4L,Disc,658,643,753561.2,5041226.32,753590.79,5041220.51,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52366
4L,Disc,658,643,753590.79,5041220.51,753640.27,5041210.71,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52367
4L,Disc,658,643,753640.27,5041210.71,753722,5041191.32,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52368
4L,Disc,658,643,753722,5041191.32,753795.29,5041169.68,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52369
4L,Disc,658,643,753795.29,5041169.68,753840.23,5041152.26,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52370
4L,Disc,658,643,753840.23,5041152.26,753858.53,5041140.98,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52371
4L,Disc,658,643,753858.53,5041140.98,753893.25,5041119.01,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52372
4L,Disc,658,643,753893.25,5041119.01,753935.23,5041089.44,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52373
4L,Disc,658,643,753935.23,5041089.44,753956.47,5041073.5,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52374
4L,Disc,658,643,753956.47,5041073.5,753995.92,5041044.49,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52375
4L,Disc,658,643,753995.92,5041044.49,754029.14,5041020.58,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52376
4L,Disc,658,643,754029.14,5041020.58,754045.19,5041005.32,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52377
4L,Disc,658,643,754045.19,5041005.32,754069.45,5040982.78,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52378
4L,Disc,658,643,754069.45,5040982.78,754075.86,5040976.82,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52379
4L,Disc,658,643,754075.86,5040976.82,754131.96,5040877.13,1011,Corso del Popolo Torino,753275.51,5041885.15,380,Liberta' Fincantieri,754131.96,5040877.13,1188649,52380
4L,Disc,658,122,753510.76,5042551.55,753487.61,5042481.23,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,57654
4L,Disc,658,122,753487.61,5042481.23,753485.91,5042477.05,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,57655
4L,Disc,658,122,753485.91,5042477.05,753479.89,5042461.45,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,57656
4L,Disc,658,122,753479.89,5042461.45,753458.1,5042405.71,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,57657
4L,Disc,658,122,753458.1,5042405.71,753421.23,5042311.19,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,57658
4L,Disc,658,122,753421.23,5042311.19,753417.21,5042301.9,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,57659
4L,Disc,658,122,753417.21,5042301.9,753399.29,5042255.33,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,57660
4L,Disc,658,122,753399.29,5042255.33,753383.45,5042231.4,1013,Corso del Popolo Mestrina,753510.76,5042551.55,1012,Corso del Popolo Milano,753383.45,5042231.4,1189381,57661
4L,Disc,658,122,753383.45,5042231.4,753369.88,5042177.48,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,57662
4L,Disc,658,122,753369.88,5042177.48,753351.28,5042124.42,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,57663
4L,Disc,658,122,753351.28,5042124.42,753342.66,5042101.48,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,57664
4L,Disc,658,122,753342.66,5042101.48,753316.93,5042013.53,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,57665
4L,Disc,658,122,753316.93,5042013.53,753287.94,5041925.12,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,57666
4L,Disc,658,122,753287.94,5041925.12,753281.94,5041905.07,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,57667
4L,Disc,658,122,753281.94,5041905.07,753275.51,5041885.15,1012,Corso del Popolo Milano,753383.45,5042231.4,1011,Corso del Popolo Torino,753275.51,5041885.15,1189382,57668
4L,Disc,658,91,754754.07,5040426.35,754770.58,5040425.92,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,92731
4L,Disc,658,91,754770.58,5040425.92,754802.67,5040414.76,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,92732
4L,Disc,658,91,754802.67,5040414.76,754828.66,5040405.35,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,92733
4L,Disc,658,91,754828.66,5040405.35,754852.14,5040397.74,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,92734
4L,Disc,658,91,754852.14,5040397.74,754854.44,5040397.16,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,92735
4L,Disc,658,91,754854.44,5040397.16,754897.33,5040385.89,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,92736
4L,Disc,658,91,754897.33,5040385.89,754931.09,5040377.91,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,92737
4L,Disc,658,91,754931.09,5040377.91,755014.96,5040358.17,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,92738
4L,Disc,658,91,755014.96,5040358.17,755092.16,5040344.95,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,92739
4L,Disc,658,91,755092.16,5040344.95,755135.07,5040335.13,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,92740
4L,Disc,658,91,755135.07,5040335.13,755157.08,5040329.34,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,92741
4L,Disc,658,91,755157.08,5040329.34,755164.4,5040322.79,381,Liberta' Porto Marghera,754754.07,5040426.35,382,Liberta' Righi,755164.4,5040322.79,1190886,92742
4L,Disc,659,644,755164.4,5040322.79,755214.63,5040317.66,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22905
4L,Disc,659,644,755214.63,5040317.66,755261.87,5040309.34,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22906
4L,Disc,659,644,755261.87,5040309.34,755316.36,5040295.98,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22907
4L,Disc,659,644,755316.36,5040295.98,755459.09,5040261.73,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22908
4L,Disc,659,644,755459.09,5040261.73,755477.01,5040256.22,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22909
4L,Disc,659,644,755477.01,5040256.22,755482.23,5040254.88,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22910
4L,Disc,659,644,755482.23,5040254.88,755518.89,5040245.03,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22911
4L,Disc,659,644,755518.89,5040245.03,755532.29,5040240.79,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22912
4L,Disc,659,644,755532.29,5040240.79,755565.33,5040229.34,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22913
4L,Disc,659,644,755565.33,5040229.34,755633.78,5040202.19,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22914
4L,Disc,659,644,755633.78,5040202.19,755662.09,5040191.55,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22915
4L,Disc,659,644,755662.09,5040191.55,755710.86,5040162.93,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22916
4L,Disc,659,644,755710.86,5040162.93,755738.13,5040139.55,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22917
4L,Disc,659,644,755738.13,5040139.55,755826.88,5040059.94,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22918
4L,Disc,659,644,755826.88,5040059.94,755829.99,5040057.7,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22919
4L,Disc,659,644,755829.99,5040057.7,755842.61,5040048.67,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22920
4L,Disc,659,644,755842.61,5040048.67,755885.25,5040014.8,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22921
4L,Disc,659,644,755885.25,5040014.8,755890.59,5040010.57,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22922
4L,Disc,659,644,755890.59,5040010.57,755935.88,5039975.36,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22923
4L,Disc,659,644,755935.88,5039975.36,755945.39,5039968.62,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22924
4L,Disc,659,644,755945.39,5039968.62,755969.59,5039953.36,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22925
4L,Disc,659,644,755969.59,5039953.36,755991.79,5039938.91,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22926
4L,Disc,659,644,755991.79,5039938.91,756045.92,5039905.84,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22927
4L,Disc,659,644,756045.92,5039905.84,756063.89,5039897.34,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22928
4L,Disc,659,644,756063.89,5039897.34,756095.37,5039883.83,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22929
4L,Disc,659,644,756095.37,5039883.83,756113.07,5039877.87,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22930
4L,Disc,659,644,756113.07,5039877.87,756131.22,5039872.49,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22931
4L,Disc,659,644,756131.22,5039872.49,756150.7,5039867.28,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22932
4L,Disc,659,644,756150.7,5039867.28,756167.49,5039862.51,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22933
4L,Disc,659,644,756167.49,5039862.51,756245.6,5039844.33,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22934
4L,Disc,659,644,756245.6,5039844.33,756283.31,5039833.74,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22935
4L,Disc,659,644,756283.31,5039833.74,756302.06,5039827.17,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22936
4L,Disc,659,644,756302.06,5039827.17,756374.79,5039779.84,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22937
4L,Disc,659,644,756374.79,5039779.84,756443.91,5039730.57,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22938
4L,Disc,659,644,756443.91,5039730.57,756545.39,5039658.05,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22939
4L,Disc,659,644,756545.39,5039658.05,756552.66,5039652.67,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22940
4L,Disc,659,644,756552.66,5039652.67,757565.65,5038901.49,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22941
4L,Disc,659,644,757565.65,5038901.49,758269.67,5038389.68,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22942
4L,Disc,659,644,758269.67,5038389.68,758326.57,5038352.73,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22943
4L,Disc,659,644,758326.57,5038352.73,758599.97,5038152.11,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22944
4L,Disc,659,644,758599.97,5038152.11,758722.35,5038062.22,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22945
4L,Disc,659,644,758722.35,5038062.22,758846.18,5037971.4,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22946
4L,Disc,659,644,758846.18,5037971.4,758848.88,5037968.5,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22947
4L,Disc,659,644,758848.88,5037968.5,758880.51,5037934.75,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22948
4L,Disc,659,644,758880.51,5037934.75,759121.78,5037752.73,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22949
4L,Disc,659,644,759121.78,5037752.73,759135.01,5037743.26,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22950
4L,Disc,659,644,759135.01,5037743.26,759142.35,5037738.22,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22951
4L,Disc,659,644,759142.35,5037738.22,759162.55,5037723.15,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22952
4L,Disc,659,644,759162.55,5037723.15,759177.25,5037710.51,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22953
4L,Disc,659,644,759177.25,5037710.51,759191.81,5037696.21,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22954
4L,Disc,659,644,759191.81,5037696.21,759204.84,5037687.53,382,Liberta' Righi,755164.4,5040322.79,392,Liberta' Santa Chiara,759305.98,5037260.22,1186578,22955
